station_complex_id,borough,routes,payment_method,latitude,longitude,ridership,transfers,region,ridership_percap,transfers_percap
R515,Queens,"['N', 'W']",metrocard,40.7750358581543,-73.91203308105469,3585,86,NE,0.0015737288682453122,3.7751933798911254e-05
R515,Queens,"['N', 'W']",omny,40.7750358581543,-73.91203308105469,4329,142,NE,0.001900326993203335,6.233458836564416e-05
R516,Queens,['7'],metrocard,40.74458694458008,-73.93099975585938,1103,8,NE,0.0004841904997697571,3.5118077952475585e-06
R516,Queens,['7'],omny,40.74458694458008,-73.93099975585938,674,29,NE,0.00029586980674960677,1.27303032577724e-05
R518,Queens,['7'],metrocard,40.74378204345703,-73.92401885986328,2026,8,NE,0.0008893653241464441,3.5118077952475585e-06
R518,Queens,['7'],omny,40.74378204345703,-73.92401885986328,1960,18,NE,0.0008603929098356518,7.901567539307006e-06
R519,Queens,['7'],metrocard,40.74313354492188,-73.9184341430664,3795,54,NE,0.0016659138228705605,2.3704702617921017e-05
R519,Queens,['7'],omny,40.74313354492188,-73.9184341430664,2797,77,NE,0.0012278158004134275,3.380115002925775e-05
R521,Queens,['7'],metrocard,40.74414825439453,-73.91255187988281,1578,4,NE,0.0006927040876125809,1.7559038976237793e-06
R521,Queens,['7'],omny,40.74414825439453,-73.91255187988281,1267,12,NE,0.0005561825595723321,5.267711692871338e-06
R523,Queens,['7'],metrocard,40.7456283569336,-73.90298461914062,4996,156,NE,0.0021931239681321,6.848025200732738e-05
R523,Queens,['7'],omny,40.7456283569336,-73.90298461914062,3312,179,NE,0.0014538884272324892,7.857669941866411e-05
R524,Queens,['7'],metrocard,40.7463264465332,-73.89640045166016,1920,51,NE,0.000842833870859414,2.2387774694703184e-05
R524,Queens,['7'],omny,40.7463264465332,-73.89640045166016,1026,71,NE,0.00045038934974049935,3.116729418282208e-05
R525,Queens,"['F', 'M', 'E', 'R', '7']",metrocard,40.746849060058594,-73.8913345336914,22867,1116,NE,0.010038063606740739,0.0004898971874370344
R525,Queens,"['F', 'M', 'E', 'R', '7']",omny,40.746849060058594,-73.8913345336914,15346,1537,NE,0.0067365253032336285,0.0006747060726619372
R526,Queens,['7'],metrocard,40.747657775878906,-73.88369750976562,2773,59,NE,0.001217280377027685,2.5899582489950744e-05
R526,Queens,['7'],omny,40.747657775878906,-73.88369750976562,1337,58,NE,0.0005869108777807482,2.54606065155448e-05
R527,Queens,['7'],metrocard,40.74840927124024,-73.8766098022461,5332,13,NE,0.0023406198955324975,5.706687667277282e-06
R527,Queens,['7'],omny,40.74840927124024,-73.8766098022461,2568,33,NE,0.0011272903022744663,1.4486207155396178e-05
R528,Queens,['7'],metrocard,40.7491455078125,-73.8695297241211,12986,115,NE,0.005700542003635599,5.048223705668365e-05
R528,Queens,['7'],omny,40.7491455078125,-73.8695297241211,6246,143,NE,0.0027418439361395312,6.27735643400501e-05
R529,Queens,['7'],metrocard,40.7498664855957,-73.86270141601562,6423,115,NE,0.0028195426836093835,5.048223705668365e-05
R529,Queens,['7'],omny,40.7498664855957,-73.86270141601562,2747,170,NE,0.0012058670016931302,7.462591564901062e-05
R530,Queens,['7'],metrocard,40.751731872558594,-73.85533142089844,2651,6,NE,0.0011637253081501597,2.633855846435669e-06
R530,Queens,['7'],omny,40.751731872558594,-73.85533142089844,1690,18,NE,0.0007418693967460466,7.901567539307006e-06
R532,Queens,['7'],metrocard,40.75462341308594,-73.84562683105469,1387,21,NE,0.0006088596765010454,9.218495462524841e-06
R532,Queens,['7'],omny,40.75462341308594,-73.84562683105469,1143,62,NE,0.0005017495387459949,2.7216510413168577e-05
R533,Queens,['7'],metrocard,40.75960159301758,-73.83003234863281,20955,3242,NE,0.009198741543676572,0.0014231601090240731
R533,Queens,['7'],omny,40.75960159301758,-73.83003234863281,11776,3160,NE,0.005169381074604406,0.0013871640791227856
R550,Manhattan,['7'],metrocard,40.7558822631836,-74.00190734863281,98,0,NW,6.139300733646438e-05,0.0
R550,Manhattan,['7'],omny,40.7558822631836,-74.00190734863281,45,0,NW,2.8190666634090787e-05,0.0
R600,Brooklyn,"['3', '2']",metrocard,40.69746780395508,-73.99308776855469,1928,4,SW,0.0007442532684608008,1.5440939179684666e-06
R600,Brooklyn,"['3', '2']",omny,40.69746780395508,-73.99308776855469,3158,9,SW,0.0012190621482361043,3.4742113154290495e-06
R602,Brooklyn,"['3', '2', '5', 'R', '4']",metrocard,40.69409942626953,-73.98999786376953,5114,125,SW,0.0019741240741226844,4.825293493651458e-05
R602,Brooklyn,"['3', '2', '5', 'R', '4']",omny,40.69409942626953,-73.98999786376953,7380,169,SW,0.0028488532786518205,6.523796803416772e-05
R606,Brooklyn,"['3', '2']",metrocard,40.69054412841797,-73.98506164550781,2107,57,SW,0.0008133514712898897,2.2003338331050648e-05
R606,Brooklyn,"['3', '2']",omny,40.69054412841797,-73.98506164550781,3096,85,SW,0.001195128692507593,3.281199575682991e-05
R608,Brooklyn,"['3', '2', '5', '4']",metrocard,40.68824768066406,-73.9804916381836,2545,54,SW,0.0009824297553074368,2.08452678925743e-05
R608,Brooklyn,"['3', '2', '5', '4']",omny,40.68824768066406,-73.9804916381836,4029,88,SW,0.0015552885988737379,3.3970066195306264e-05
R610,Brooklyn,"['3', '2', '5', 'N', 'R', 'Q', '4', 'B', 'D']",metrocard,40.6844596862793,-73.97689056396484,13464,376,SW,0.005197420127881858,0.00014514482828903585
R610,Brooklyn,"['3', '2', '5', 'N', 'R', 'Q', '4', 'B', 'D']",omny,40.6844596862793,-73.97689056396484,16136,417,SW,0.006228874865084794,0.00016097179094821265
R617,Brooklyn,"['3', '2']",metrocard,40.68082809448242,-73.97509765625,1288,13,SW,0.0004971982415858462,5.0183052333975165e-06
R617,Brooklyn,"['3', '2']",omny,40.68082809448242,-73.97509765625,2689,28,SW,0.0010380171363543016,1.0808657425779266e-05
R619,Brooklyn,"['3', '2']",metrocard,40.675235748291016,-73.9710464477539,2585,59,SW,0.0009978706944871216,2.277538529003488e-05
R619,Brooklyn,"['3', '2']",omny,40.675235748291016,-73.9710464477539,4660,96,SW,0.0017988694144332636,3.7058254031243195e-05
R621,Brooklyn,"['3', '2']",metrocard,40.6719856262207,-73.9643783569336,1435,5,SW,0.0005539436930711873,1.9301173974605833e-06
R621,Brooklyn,"['3', '2']",omny,40.6719856262207,-73.9643783569336,2180,19,SW,0.0008415311852928143,7.334446110350216e-06
R622,Brooklyn,"['3', '2', '5', '4', 'S']",metrocard,40.67068099975586,-73.9581298828125,3768,16,SW,0.0014545364707262954,6.176375671873866e-06
R622,Brooklyn,"['3', '2', '5', '4', 'S']",omny,40.67068099975586,-73.9581298828125,5560,26,SW,0.0021462905459761683,1.0036610466795033e-05
R623,Brooklyn,['3'],metrocard,40.66984558105469,-73.9504623413086,958,19,SW,0.0003698104933534477,7.334446110350216e-06
R623,Brooklyn,['3'],omny,40.66984558105469,-73.9504623413086,1112,20,SW,0.0004292581091952337,7.720469589842333e-06
R624,Brooklyn,['3'],metrocard,40.66939926147461,-73.9421615600586,1014,4,SE,0.00039142780820500625,1.5440939179684666e-06
R624,Brooklyn,['3'],omny,40.66939926147461,-73.9421615600586,1275,5,SE,0.0004921799363524487,1.9301173974605833e-06
R626,Brooklyn,"['3', '4']",metrocard,40.66889572143555,-73.93294525146484,6337,573,SE,0.002446230789541543,0.00022119145374898284
R626,Brooklyn,"['3', '4']",omny,40.66889572143555,-73.93294525146484,4317,414,SE,0.0016664633609674675,0.0001598137205097363
R627,Brooklyn,['3'],metrocard,40.66471862792969,-73.922607421875,1542,70,SE,0.0005952482053768438,2.7021643564448163e-05
R627,Brooklyn,['3'],omny,40.66471862792969,-73.922607421875,752,52,SE,0.0002902896565780717,2.0073220933590066e-05
R628,Brooklyn,['3'],metrocard,40.66145324707031,-73.91632843017578,1183,11,SE,0.000456665776239174,4.246258274413283e-06
R628,Brooklyn,['3'],omny,40.66145324707031,-73.91632843017578,532,8,SE,0.00020536449108980604,3.088187835936933e-06
R629,Brooklyn,['3'],metrocard,40.66254806518555,-73.90894317626953,1034,5,SE,0.0003991482777948486,1.9301173974605833e-06
R629,Brooklyn,['3'],omny,40.66254806518555,-73.90894317626953,421,3,SE,0.0001625158848661811,1.1580704384763498e-06
R630,Brooklyn,['3'],metrocard,40.66351318359375,-73.90245056152344,626,106,SE,0.00024165069816206502,4.0918488826164365e-05
R630,Brooklyn,['3'],omny,40.66351318359375,-73.90245056152344,586,344,SE,0.00022620975898238034,0.00013279207694528813
R632,Brooklyn,['3'],metrocard,40.66463470458984,-73.8948974609375,1095,84,SE,0.00042269571004386773,3.24259722773378e-05
R632,Brooklyn,['3'],omny,40.66463470458984,-73.8948974609375,454,35,SE,0.00017525465968942094,1.3510821782224082e-05
R633,Brooklyn,['3'],metrocard,40.66544723510742,-73.88939666748047,672,12,SE,0.0002594077782187024,4.632281753905399e-06
R633,Brooklyn,['3'],omny,40.66544723510742,-73.88939666748047,308,16,SE,0.00011889523168357192,6.176375671873866e-06
R634,Brooklyn,['3'],metrocard,40.666236877441406,-73.88407897949219,1384,112,SE,0.0005342564956170895,4.323462970311706e-05
R634,Brooklyn,['3'],omny,40.666236877441406,-73.88407897949219,574,60,SE,0.00022157747722847495,2.3161408769526997e-05
R635,Brooklyn,"['2', '5']",metrocard,40.66788482666016,-73.95068359375,752,3,SW,0.0002902896565780717,1.1580704384763498e-06
R635,Brooklyn,"['2', '5']",omny,40.66788482666016,-73.95068359375,775,10,SW,0.0002991681966063904,3.860234794921167e-06
R636,Brooklyn,"['2', '5']",metrocard,40.662742614746094,-73.95085144042969,1430,9,SW,0.0005520135756737267,3.4742113154290495e-06
R636,Brooklyn,"['2', '5']",omny,40.662742614746094,-73.95085144042969,1646,21,SW,0.000635394647244024,8.10649306933445e-06
R637,Brooklyn,"['2', '5']",metrocard,40.65665054321289,-73.95020294189453,1803,32,SW,0.0006960003335242863,1.2352751343747733e-05
R637,Brooklyn,"['2', '5']",omny,40.65665054321289,-73.95020294189453,2400,19,SW,0.0009264563507810799,7.334446110350216e-06
R639,Brooklyn,"['2', '5']",metrocard,40.65084457397461,-73.94957733154297,2837,174,SW,0.0010951486113191349,6.716808543162829e-05
R639,Brooklyn,"['2', '5']",omny,40.65084457397461,-73.94957733154297,2414,107,SW,0.0009318606794939695,4.130451230565648e-05
R641,Brooklyn,"['2', '5']",metrocard,40.64509963989258,-73.94895935058594,1322,5,SW,0.0005103230398885781,1.9301173974605833e-06
R641,Brooklyn,"['2', '5']",omny,40.64509963989258,-73.94895935058594,1208,7,SW,0.0004663163632264769,2.7021643564448164e-06
R643,Brooklyn,"['2', '5']",metrocard,40.63996887207031,-73.94841003417969,1831,49,SW,0.0007068089909500656,1.8915150495113714e-05
R643,Brooklyn,"['2', '5']",omny,40.63996887207031,-73.94841003417969,1380,51,SW,0.000532712401699121,1.968719745409795e-05
R645,Brooklyn,"['2', '5']",metrocard,40.6328353881836,-73.94763946533203,5056,710,SW,0.0019517347123121417,0.00027407667043940283
R645,Brooklyn,"['2', '5']",omny,40.6328353881836,-73.94763946533203,3275,709,SW,0.001264226895336682,0.0002736906469599107
R726,Bronx,['5'],metrocard,40.85436248779297,-73.8604965209961,363,1,NE,0.00026305377166932617,7.24666037656546e-07
R726,Bronx,['5'],omny,40.85436248779297,-73.8604965209961,430,0,NE,0.00031160639619231477,0.0
R727,Bronx,['5'],metrocard,40.858985900878906,-73.85536193847656,418,17,NE,0.0003029104037404362,1.2319322640161282e-05
R727,Bronx,['5'],omny,40.858985900878906,-73.85536193847656,345,15,NE,0.00025000978299150837,1.086999056484819e-05
R728,Bronx,['5'],metrocard,40.86952590942383,-73.84638214111328,899,67,NE,0.0006514747678532349,4.855262452298858e-05
R728,Bronx,['5'],omny,40.86952590942383,-73.84638214111328,545,46,NE,0.00039494299052281754,3.3334637732201116e-05
R729,Bronx,['5'],metrocard,40.878662109375,-73.83859252929688,557,8,NE,0.0004036389829746961,5.797328301252368e-06
R729,Bronx,['5'],omny,40.878662109375,-73.83859252929688,290,6,NE,0.00021015315092039834,4.3479962259392756e-06
R730,Bronx,['5'],metrocard,40.888301849365234,-73.8308334350586,720,72,NE,0.0005217595471127131,5.217595471127131e-05
R730,Bronx,['5'],omny,40.888301849365234,-73.8308334350586,332,17,NE,0.00024058912450197328,1.2319322640161282e-05
S101,Staten Island,['SIR'],metrocard,40.643748,-74.073643,1787,364,SW,0.003638525613224931,0.0007411434377246082
S101,Staten Island,['SIR'],omny,40.643748,-74.073643,1036,281,SW,0.002109408245831577,0.0005721464450566344
S102,Staten Island,['SIR'],metrocard,40.636949,-74.074835,225,20,SW,0.0004581243777143869,4.072216690794551e-05
S102,Staten Island,['SIR'],omny,40.636949,-74.074835,70,4,SW,0.00014252758417780928,8.144433381589101e-06
